,model_pth,epoch,top1acc,top5acc,loss,val_images_blurred,val_blur_sigma
0,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch25.pth.tar,25,48.704,74.224,2.2709,0,0
1,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch30.pth.tar,30,53.456,78.94,1.9928,0,0
2,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch35.pth.tar,35,69.732,89.484,1.2167,0,0
3,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch40.pth.tar,40,69.92,89.72,1.2067,0,0
4,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch45.pth.tar,45,69.316,89.428,1.233,0,0
5,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch50.pth.tar,50,69.474,89.306,1.2348,0,0
6,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch55.pth.tar,55,69.272,89.34,1.239,0,0
7,/data/blurry_vision_sup_RN50/supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40/outmodel/checkpoint_supervised_resnet50_from_gauss_4_for_20_epoch_to_gauss_0_for_40_epoch60.pth.tar,60,69.974,89.608,1.2141e+00,0,0
