,model_pth,epoch,top1acc,top5acc,val_images_blurred,val_blur_sigma
0,/data/blurry_vision_sup_RN50/supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15/outmodel/checkpoint_supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15_epoch35.pth.tar,35,68.294,88.646,0,0
1,/data/blurry_vision_sup_RN50/supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15/outmodel/checkpoint_supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15_epoch40.pth.tar,40,69.022,88.96,0,0
2,/data/blurry_vision_sup_RN50/supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15/outmodel/checkpoint_supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15_epoch45.pth.tar,45,68.962,88.994,0,0
3,/data/blurry_vision_sup_RN50/supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15/outmodel/checkpoint_supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15_epoch50.pth.tar,50,72.806,91.12,0,0
4,/data/blurry_vision_sup_RN50/supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15/outmodel/checkpoint_supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15_epoch55.pth.tar,55,72.854,91.128,0,0
5,/data/blurry_vision_sup_RN50/supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15/outmodel/checkpoint_supervised_resnet50_gauss_4_for_30_epoch_to_gauss_0_for_30_lr_15_epoch60.pth.tar,60,72.692,91.148,0,0
