Category,Shape_Choices,Texture_Choices,Other_Choices,Shape_Bias,
Total, 202,582,416,0.2576530612244898,
airplane, 6, 35, 34, 0.14634146341463414, 
bicycle, 19, 28, 28, 0.40425531914893614, 
boat, 1, 43, 31, 0.022727272727272728, 
car, 10, 38, 27, 0.20833333333333334, 
chair, 21, 27, 27, 0.4375, 
dog, 10, 39, 26, 0.20408163265306123, 
keyboard, 19, 35, 21, 0.35185185185185186, 
oven, 15, 32, 28, 0.3191489361702128, 
bear, 2, 54, 19, 0.03571428571428571, 
bird, 3, 42, 30, 0.06666666666666667, 
bottle, 17, 33, 25, 0.34, 
cat, 8, 40, 27, 0.16666666666666666, 
clock, 41, 21, 13, 0.6612903225806451, 
elephant, 7, 37, 31, 0.1590909090909091, 
knife, 3, 41, 31, 0.06818181818181818, 
truck, 20, 37, 18, 0.3508771929824561, 
