Category,Shape_Choices,Texture_Choices,Other_Choices,Shape_Bias,
Total, 179,577,444,0.23677248677248677,
airplane, 3, 35, 37, 0.07894736842105263, 
bicycle, 13, 34, 28, 0.2765957446808511, 
boat, 4, 38, 33, 0.09523809523809523, 
car, 17, 35, 23, 0.3269230769230769, 
chair, 10, 30, 35, 0.25, 
dog, 10, 36, 29, 0.21739130434782608, 
keyboard, 8, 42, 25, 0.16, 
oven, 6, 37, 32, 0.13953488372093023, 
bear, 2, 45, 28, 0.0425531914893617, 
bird, 1, 47, 27, 0.020833333333333332, 
bottle, 31, 28, 16, 0.5254237288135594, 
cat, 4, 41, 30, 0.08888888888888889, 
clock, 42, 17, 16, 0.711864406779661, 
elephant, 4, 39, 32, 0.09302325581395349, 
knife, 2, 38, 35, 0.05, 
truck, 22, 35, 18, 0.38596491228070173, 
